,date,open,close,high,low,volume,code
700,2018-11-16,561.0,560.0,566.0,558.03,28938.0,600519
701,2018-11-19,560.3,569.02,572.0,559.11,36179.0,600519
702,2018-11-20,565.0,561.6,568.0,560.0,26943.0,600519
703,2018-11-21,554.0,564.7,568.9,553.68,27107.0,600519
704,2018-11-22,565.15,564.5,567.33,558.0,21213.0,600519
705,2018-11-23,564.0,556.9,567.3,556.9,20126.0,600519
706,2018-11-26,558.0,552.11,560.2,552.0,19120.0,600519
707,2018-11-27,552.0,548.1,554.99,546.5,20233.0,600519
708,2018-11-28,550.85,557.0,559.19,545.5,27737.0,600519
709,2018-11-29,566.03,551.6,569.8,549.01,45069.0,600519
710,2018-11-30,557.0,565.0,568.89,553.0,49010.0,600519
711,2018-12-03,589.0,601.2,605.0,584.77,83414.0,600519
712,2018-12-04,602.99,602.23,604.26,595.0,31473.0,600519
713,2018-12-05,597.5,610.1,616.5,595.0,41588.0,600519
714,2018-12-06,600.0,591.8,605.98,590.36,37758.0,600519
715,2018-12-07,595.6,587.0,598.86,584.7,26841.0,600519
716,2018-12-10,576.0,577.23,587.5,574.18,24640.0,600519
717,2018-12-11,577.0,582.99,586.55,577.0,16316.0,600519
718,2018-12-12,588.79,589.0,589.2,582.8,19921.0,600519
719,2018-12-13,590.0,601.75,606.88,589.6,40399.0,600519
720,2018-12-14,598.01,592.96,599.8,592.0,24554.0,600519
721,2018-12-17,592.57,590.52,595.97,585.01,24895.0,600519
722,2018-12-18,585.88,590.94,591.54,585.0,19222.0,600519
723,2018-12-19,589.0,577.8,590.99,576.03,25715.0,600519
724,2018-12-20,576.22,574.5,581.5,568.89,26940.0,600519
725,2018-12-21,571.0,567.41,573.45,562.21,30640.0,600519
726,2018-12-24,563.5,568.0,570.91,558.0,19109.0,600519
727,2018-12-25,562.22,565.79,567.5,553.61,26592.0,600519
728,2018-12-26,563.81,560.08,568.4,558.0,17866.0,600519
729,2018-12-27,570.0,563.0,571.85,562.22,29493.0,600519
730,2018-12-28,563.3,590.01,596.4,560.0,63678.0,600519
731,2019-01-02,609.98,598.98,612.0,595.01,62286.0,600519
732,2019-01-03,599.97,590.0,601.66,585.8,30977.0,600519
733,2019-01-04,587.28,602.0,607.67,582.02,37683.0,600519
734,2019-01-07,608.0,605.49,612.0,602.22,34750.0,600519
735,2019-01-08,605.5,604.79,612.0,600.28,28838.0,600519
736,2019-01-09,609.99,616.12,626.16,609.04,49892.0,600519
737,2019-01-10,617.13,618.77,624.88,610.25,29043.0,600519
738,2019-01-11,625.0,635.88,637.0,618.75,38884.0,600519
739,2019-01-14,633.0,624.6,635.89,621.55,25648.0,600519
740,2019-01-15,627.86,659.98,661.5,625.0,55764.0,600519
741,2019-01-16,658.0,661.1,665.65,653.6,42083.0,600519
742,2019-01-17,663.0,659.25,669.7,655.8,30284.0,600519
743,2019-01-18,665.0,683.61,690.2,661.5,68609.0,600519
744,2019-01-21,690.0,686.98,698.88,681.88,47051.0,600519
745,2019-01-22,686.0,671.0,686.0,665.22,42122.0,600519
746,2019-01-23,667.22,665.66,674.5,663.13,33624.0,600519
747,2019-01-24,670.3,672.5,677.83,664.68,29155.0,600519
748,2019-01-25,675.88,679.7,684.9,669.93,28986.0,600519
749,2019-01-28,684.0,677.0,693.98,676.03,36102.0,600519
750,2019-01-29,677.5,685.0,688.0,668.0,30342.0,600519
751,2019-01-30,684.99,676.0,686.22,676.0,22699.0,600519
752,2019-01-31,680.0,689.6,689.6,677.56,36696.0,600519
753,2019-02-01,697.04,692.67,699.0,689.61,30520.0,600519
754,2019-02-11,695.0,725.3,729.5,688.18,58140.0,600519
755,2019-02-12,723.0,717.92,725.49,715.2,35091.0,600519
756,2019-02-13,723.0,735.25,736.16,717.22,35677.0,600519
757,2019-02-14,731.2,737.16,743.66,730.14,32258.0,600519
758,2019-02-15,734.88,724.78,734.88,723.02,23237.0,600519
759,2019-02-18,731.0,740.0,744.95,731.0,37745.0,600519
760,2019-02-19,740.96,730.76,742.5,726.66,29501.0,600519
761,2019-02-20,735.0,722.0,735.0,716.06,37882.0,600519
762,2019-02-21,720.0,720.25,730.48,717.0,29850.0,600519
763,2019-02-22,717.0,726.01,728.49,714.1,25908.0,600519
764,2019-02-25,730.75,742.33,744.44,717.99,82622.0,600519
765,2019-02-26,747.8,727.35,749.18,726.0,57964.0,600519
766,2019-02-27,733.0,740.7,758.02,731.0,65942.0,600519
767,2019-02-28,737.9,755.01,763.42,736.95,56986.0,600519
768,2019-03-01,761.5,789.3,790.0,761.0,63840.0,600519
769,2019-03-04,795.0,781.86,798.33,777.22,84585.0,600519
770,2019-03-05,785.0,779.78,789.55,775.88,44830.0,600519
771,2019-03-06,775.0,768.0,779.5,765.88,46731.0,600519
772,2019-03-07,762.22,748.6,762.22,745.56,60180.0,600519
773,2019-03-08,737.9,737.5,746.83,733.65,52275.0,600519
774,2019-03-11,740.04,758.54,766.95,740.04,53057.0,600519
775,2019-03-12,763.82,745.01,763.83,739.0,52510.0,600519
776,2019-03-13,745.5,754.0,760.75,745.5,40561.0,600519
777,2019-03-14,757.0,778.0,785.0,754.0,62172.0,600519
778,2019-03-15,776.0,777.3,787.5,764.85,52400.0,600519
779,2019-03-18,778.8,810.09,814.53,777.0,81318.0,600519
780,2019-03-19,803.0,792.61,807.92,792.3,40634.0,600519
781,2019-03-20,790.0,792.8,802.3,785.0,31117.0,600519
782,2019-03-21,788.0,785.75,792.8,781.5,32573.0,600519
783,2019-03-22,788.22,794.0,799.98,785.0,30517.0,600519
784,2019-03-25,786.0,775.6,788.0,773.3,37270.0,600519
785,2019-03-26,780.0,773.0,785.94,764.1,37595.0,600519
786,2019-03-27,781.0,788.5,793.88,775.0,42807.0,600519
787,2019-03-28,793.43,806.8,814.48,785.68,57566.0,600519
788,2019-03-29,835.0,853.99,866.68,830.17,90933.0,600519
789,2019-04-01,860.0,859.0,868.95,851.0,60934.0,600519
790,2019-04-02,859.99,850.0,859.99,836.06,53227.0,600519
791,2019-04-03,840.12,844.5,851.74,834.21,43056.0,600519
792,2019-04-04,840.0,865.0,865.8,836.2,55772.0,600519
793,2019-04-08,900.0,900.2,908.0,890.12,66251.0,600519
794,2019-04-09,903.0,905.0,908.2,892.51,47989.0,600519
795,2019-04-10,903.0,947.99,951.9,900.0,67814.0,600519
796,2019-04-11,948.0,925.2,950.0,905.55,61102.0,600519
797,2019-04-12,909.0,914.0,919.99,900.01,48612.0,600519
798,2019-04-15,931.0,907.0,939.0,907.0,45522.0,600519
799,2019-04-16,904.9,939.9,939.9,901.22,46423.0,600519
800,2019-04-17,938.0,952.0,955.51,925.0,40761.0,600519
801,2019-04-18,945.41,945.5,954.68,936.22,19598.0,600519
802,2019-04-19,943.96,952.56,960.95,931.31,32379.0,600519
803,2019-04-22,959.5,949.2,978.89,940.61,40627.0,600519
804,2019-04-23,951.0,974.95,981.22,949.2,48852.0,600519
805,2019-04-24,979.88,970.0,990.0,951.22,45227.0,600519
806,2019-04-25,968.79,952.37,973.99,951.22,39801.0,600519
807,2019-04-26,946.3,945.0,959.88,945.0,43277.0,600519
808,2019-04-29,945.0,971.97,989.0,935.0,52572.0,600519
809,2019-04-30,968.0,974.0,984.96,963.11,35943.0,600519
810,2019-05-06,925.5,906.0,935.0,893.0,135099.0,600519
811,2019-05-07,893.28,890.0,913.94,870.22,100837.0,600519
812,2019-05-08,860.0,884.4,901.8,860.0,81882.0,600519
813,2019-05-09,875.0,858.81,879.87,842.5,91545.0,600519
814,2019-05-10,875.66,907.12,910.78,868.19,79907.0,600519
815,2019-05-13,898.86,892.0,910.98,884.0,46637.0,600519
816,2019-05-14,885.0,886.57,906.0,873.0,59983.0,600519
817,2019-05-15,890.24,927.0,933.0,890.24,63124.0,600519
818,2019-05-16,919.0,929.91,932.0,905.0,44540.0,600519
819,2019-05-17,927.02,906.79,932.3,900.1,49841.0,600519
820,2019-05-20,900.0,884.96,900.0,871.0,44407.0,600519
821,2019-05-21,885.0,895.0,910.0,872.02,42385.0,600519
822,2019-05-22,894.98,888.0,904.0,880.0,32041.0,600519
823,2019-05-23,881.0,861.0,883.98,856.22,58058.0,600519
824,2019-05-24,865.0,878.5,885.0,864.44,44034.0,600519
825,2019-05-27,879.1,879.0,882.99,860.05,39161.0,600519
826,2019-05-28,877.99,888.0,907.49,875.02,74772.0,600519
827,2019-05-29,888.01,911.91,924.95,888.01,65646.0,600519
828,2019-05-30,910.0,905.3,919.99,891.22,40247.0,600519
829,2019-05-31,900.53,890.0,906.99,890.0,35793.0,600519
830,2019-06-03,892.0,892.0,901.35,886.28,34479.0,600519
831,2019-06-04,895.0,875.3,895.43,871.0,39689.0,600519
832,2019-06-05,884.0,871.6,886.26,870.0,34067.0,600519
833,2019-06-06,875.62,862.13,875.77,858.0,34786.0,600519
834,2019-06-10,857.98,871.08,878.95,840.0,55502.0,600519
835,2019-06-11,876.0,910.89,915.61,875.0,80106.0,600519
836,2019-06-12,906.22,906.7,910.99,894.0,37747.0,600519
837,2019-06-13,910.0,910.0,912.3,897.0,32917.0,600519
838,2019-06-14,911.0,913.0,932.3,910.02,42455.0,600519
839,2019-06-17,907.0,911.6,926.94,906.02,32769.0,600519
840,2019-06-18,917.0,917.0,920.0,902.6,29441.0,600519
841,2019-06-19,940.0,932.01,946.7,932.01,53726.0,600519
842,2019-06-20,932.5,975.0,975.5,932.2,67271.0,600519
843,2019-06-21,969.97,976.3,984.49,964.5,45926.0,600519
844,2019-06-24,978.3,987.1,999.69,975.0,45779.0,600519
845,2019-06-25,992.0,982.98,999.0,967.0,51295.0,600519
846,2019-06-26,985.0,979.86,985.0,971.22,29588.0,600519
847,2019-06-27,985.0,996.35,1001.0,981.12,47978.0,600519
848,2019-06-28,985.99,984.0,988.88,971.33,31088.0,600519
849,2019-07-01,1004.52,1031.86,1035.6,1000.22,52337.0,600519
850,2019-07-02,1025.0,1025.0,1029.5,1016.0,39061.0,600519
851,2019-07-03,1020.0,987.9,1023.0,981.5,67139.0,600519
852,2019-07-04,985.8,981.2,990.8,971.22,46216.0,600519
853,2019-07-05,986.0,999.82,1006.0,976.3,50032.0,600519
854,2019-07-08,995.05,984.86,997.9,975.0,33613.0,600519
855,2019-07-09,979.3,976.06,989.0,968.35,31723.0,600519
856,2019-07-10,980.93,982.52,990.58,977.0,28166.0,600519
857,2019-07-11,989.96,981.5,998.38,976.0,30514.0,600519
858,2019-07-12,981.3,986.09,991.5,980.01,28173.0,600519
859,2019-07-15,967.8,975.93,980.1,951.13,59870.0,600519
860,2019-07-16,975.45,968.0,982.3,965.0,33245.0,600519
861,2019-07-17,968.0,963.5,972.99,962.13,25468.0,600519
862,2019-07-18,961.5,947.5,963.0,947.18,39252.0,600519
863,2019-07-19,955.0,955.87,960.8,948.0,28014.0,600519
864,2019-07-22,960.0,957.02,964.0,950.25,28125.0,600519
865,2019-07-23,962.3,953.98,962.59,943.86,32483.0,600519
866,2019-07-24,958.31,946.36,959.9,944.69,46771.0,600519
867,2019-07-25,945.97,963.0,963.36,938.15,38255.0,600519
868,2019-07-26,961.97,965.03,971.0,958.55,26467.0,600519
869,2019-07-29,962.03,976.41,979.5,960.01,26981.0,600519
870,2019-07-30,976.5,978.93,983.0,971.0,19537.0,600519
871,2019-07-31,975.0,972.6,981.77,966.59,22526.0,600519
872,2019-08-01,976.51,959.3,977.0,953.02,35089.0,600519
873,2019-08-02,944.0,954.45,957.98,943.0,39719.0,600519
874,2019-08-05,945.0,942.43,954.0,940.0,36774.0,600519
875,2019-08-06,931.0,946.3,948.0,923.8,43991.0,600519
876,2019-08-07,949.5,945.0,955.53,945.0,26869.0,600519
877,2019-08-08,953.5,971.68,974.0,952.0,38808.0,600519
878,2019-08-09,978.5,962.03,980.95,958.99,28461.0,600519
879,2019-08-12,1010.31,1018.63,1020.1,995.01,81498.0,600519
880,2019-08-13,1016.16,1017.95,1026.0,1010.68,30329.0,600519
881,2019-08-14,1030.02,1043.33,1051.9,1030.02,41410.0,600519
882,2019-08-15,1028.0,1044.9,1046.48,1028.0,27237.0,600519
883,2019-08-16,1049.84,1054.6,1075.58,1041.0,36086.0,600519
884,2019-08-19,1061.0,1055.88,1069.98,1049.05,32867.0,600519
885,2019-08-20,1055.0,1070.0,1073.68,1050.0,28602.0,600519
886,2019-08-21,1070.1,1066.0,1076.97,1061.66,25066.0,600519
887,2019-08-22,1072.99,1104.0,1104.0,1070.0,37590.0,600519
888,2019-08-23,1105.0,1130.1,1133.56,1095.62,40192.0,600519
889,2019-08-26,1113.0,1102.95,1128.0,1096.68,48497.0,600519
890,2019-08-27,1117.0,1109.0,1131.31,1109.0,52164.0,600519
891,2019-08-28,1109.0,1100.11,1123.19,1083.01,47009.0,600519
892,2019-08-29,1105.0,1113.1,1118.18,1092.5,29330.0,600519
893,2019-08-30,1125.0,1142.0,1146.0,1123.0,44890.0,600519
894,2019-09-02,1139.99,1138.76,1144.98,1129.0,28234.0,600519
895,2019-09-03,1140.0,1140.0,1151.02,1128.56,29485.0,600519
896,2019-09-04,1140.8,1125.01,1142.91,1120.11,33600.0,600519
897,2019-09-05,1129.0,1144.0,1144.9,1128.0,32930.0,600519
898,2019-09-06,1144.5,1142.49,1146.15,1131.0,26176.0,600519
899,2019-09-09,1145.0,1136.52,1148.0,1135.0,29379.0,600519
900,2019-09-10,1134.3,1123.85,1135.0,1120.01,26227.0,600519
901,2019-09-11,1119.22,1069.52,1119.97,1068.0,81716.0,600519
902,2019-09-12,1066.0,1099.0,1109.98,1066.0,41211.0,600519
903,2019-09-16,1083.0,1099.0,1103.95,1083.0,31371.0,600519
904,2019-09-17,1094.0,1094.01,1106.66,1087.0,25196.0,600519
905,2019-09-18,1108.5,1148.9,1150.0,1108.18,69314.0,600519
906,2019-09-19,1148.0,1145.0,1150.0,1137.1,24479.0,600519
907,2019-09-20,1151.0,1157.42,1160.0,1147.59,37626.0,600519
908,2019-09-23,1157.0,1149.0,1157.0,1131.0,30026.0,600519
909,2019-09-24,1155.0,1184.0,1184.9,1152.0,36269.0,600519
910,2019-09-25,1180.0,1174.0,1188.87,1170.5,24024.0,600519
911,2019-09-26,1174.94,1167.0,1183.35,1158.81,26081.0,600519
912,2019-09-27,1164.0,1174.75,1183.0,1153.0,22826.0,600519
913,2019-09-30,1163.0,1150.0,1169.43,1150.0,30825.0,600519
914,2019-10-08,1153.0,1167.1,1180.0,1152.01,31045.0,600519
915,2019-10-09,1166.2,1146.81,1166.2,1135.05,35788.0,600519
916,2019-10-10,1127.0,1155.0,1158.93,1109.02,41173.0,600519
917,2019-10-11,1157.0,1174.6,1175.0,1152.21,28689.0,600519
918,2019-10-14,1186.0,1180.0,1187.66,1170.0,27187.0,600519
919,2019-10-15,1180.0,1211.0,1215.68,1177.03,40034.0,600519
920,2019-10-16,1168.0,1170.0,1187.5,1160.0,59150.0,600519
921,2019-10-17,1176.0,1183.33,1186.66,1162.5,30508.0,600519
922,2019-10-18,1179.0,1175.79,1189.99,1171.69,28291.0,600519
923,2019-10-21,1171.86,1168.5,1178.9,1163.3,25274.0,600519
924,2019-10-22,1178.0,1170.8,1181.5,1163.89,19309.0,600519
925,2019-10-23,1168.0,1158.91,1178.0,1156.11,23080.0,600519
926,2019-10-24,1164.95,1150.27,1166.0,1147.16,26178.0,600519
927,2019-10-25,1153.3,1171.35,1172.5,1143.03,25998.0,600519
928,2019-10-28,1166.01,1178.29,1181.01,1165.0,22485.0,600519
929,2019-10-29,1181.11,1193.0,1199.96,1177.77,27803.0,600519
930,2019-10-30,1190.0,1183.8,1192.7,1176.0,21254.0,600519
931,2019-10-31,1196.0,1180.01,1198.0,1176.15,25909.0,600519
932,2019-11-01,1181.0,1185.0,1191.95,1172.5,22811.0,600519
933,2019-11-04,1190.0,1199.59,1209.99,1189.0,26737.0,600519
934,2019-11-05,1199.5,1199.0,1205.0,1192.0,22254.0,600519
935,2019-11-06,1197.0,1193.0,1204.0,1188.88,19737.0,600519
936,2019-11-07,1196.51,1201.37,1201.88,1189.0,16167.0,600519
937,2019-11-08,1205.0,1205.0,1215.65,1201.51,24512.0,600519
938,2019-11-11,1201.5,1199.0,1206.2,1193.51,17342.0,600519
939,2019-11-12,1204.0,1201.6,1209.6,1198.21,19150.0,600519
940,2019-11-13,1207.0,1224.0,1227.8,1200.0,31977.0,600519
941,2019-11-14,1227.0,1230.0,1240.0,1222.0,23521.0,600519
942,2019-11-15,1230.0,1224.9,1232.91,1221.5,16340.0,600519
943,2019-11-18,1225.12,1227.28,1229.45,1218.0,18037.0,600519
944,2019-11-19,1228.0,1232.32,1241.61,1225.02,20623.0,600519
945,2019-11-20,1230.0,1233.75,1239.51,1228.06,15280.0,600519
946,2019-11-21,1231.0,1231.3,1235.51,1221.06,19187.0,600519
947,2019-11-22,1223.0,1194.0,1229.0,1185.0,47054.0,600519
948,2019-11-25,1188.05,1182.06,1194.0,1172.06,38281.0,600519
949,2019-11-26,1186.68,1185.0,1198.6,1183.0,40239.0,600519
950,2019-11-27,1192.8,1189.95,1196.62,1184.51,19848.0,600519
951,2019-11-28,1194.97,1175.8,1197.51,1169.02,28844.0,600519
952,2019-11-29,1165.5,1129.0,1165.5,1112.89,82397.0,600519
953,2019-12-02,1118.2,1133.0,1140.02,1118.2,30784.0,600519
954,2019-12-03,1133.0,1118.0,1133.0,1117.74,27340.0,600519
955,2019-12-04,1140.0,1122.33,1144.66,1118.0,35283.0,600519
956,2019-12-05,1125.0,1129.8,1132.01,1118.0,21338.0,600519
957,2019-12-06,1135.97,1170.0,1170.0,1130.1,39506.0,600519
958,2019-12-09,1175.0,1158.7,1176.0,1156.1,21824.0,600519
959,2019-12-10,1159.6,1164.4,1165.0,1151.0,15086.0,600519
960,2019-12-11,1168.0,1158.98,1170.75,1155.55,14567.0,600519
961,2019-12-12,1156.0,1137.0,1159.94,1130.08,29409.0,600519
962,2019-12-13,1146.0,1163.0,1165.0,1146.0,30000.0,600519
963,2019-12-16,1163.0,1147.92,1163.0,1137.94,30936.0,600519
964,2019-12-17,1149.7,1169.98,1173.6,1143.03,42616.0,600519
965,2019-12-18,1174.0,1168.0,1175.2,1164.0,19640.0,600519
966,2019-12-19,1163.0,1157.4,1163.0,1152.0,19552.0,600519
967,2019-12-20,1162.18,1146.3,1162.18,1141.5,23563.0,600519
968,2019-12-23,1139.0,1149.3,1162.5,1136.0,25919.0,600519
969,2019-12-24,1153.0,1148.0,1155.0,1145.0,11823.0,600519
970,2019-12-25,1143.0,1133.7,1143.0,1130.01,24305.0,600519
971,2019-12-26,1132.0,1135.1,1141.98,1119.99,22877.0,600519
972,2019-12-27,1150.0,1163.0,1172.0,1150.0,47066.0,600519
973,2019-12-30,1170.2,1185.8,1195.5,1170.2,40760.0,600519
974,2019-12-31,1183.0,1183.0,1188.0,1176.51,22588.0,600519
975,2020-01-02,1128.0,1130.0,1145.06,1116.0,148099.0,600519
976,2020-01-03,1117.0,1078.56,1117.0,1076.9,130318.0,600519
977,2020-01-06,1070.86,1077.99,1092.9,1067.3,63414.0,600519
978,2020-01-07,1077.5,1094.53,1099.0,1076.4,47853.0,600519
979,2020-01-08,1085.05,1088.14,1095.5,1082.58,25008.0,600519
980,2020-01-09,1094.0,1102.7,1105.39,1090.0,37405.0,600519
981,2020-01-10,1109.0,1112.5,1115.99,1102.5,35975.0,600519
982,2020-01-13,1112.5,1124.27,1129.2,1112.0,38515.0,600519
983,2020-01-14,1124.2,1107.4,1124.89,1103.0,35144.0,600519
984,2020-01-15,1109.01,1112.13,1121.6,1105.0,26029.0,600519
985,2020-01-16,1118.87,1107.0,1118.87,1102.58,23191.0,600519
986,2020-01-17,1110.0,1107.5,1112.78,1101.01,23472.0,600519
987,2020-01-20,1111.86,1091.0,1111.86,1082.0,35391.0,600519
988,2020-01-21,1081.0,1075.3,1087.0,1072.3,32874.0,600519
989,2020-01-22,1070.0,1075.51,1084.0,1055.38,36200.0,600519
990,2020-01-23,1076.0,1052.8,1076.0,1037.0,53468.0,600519
991,2020-02-03,985.0,1003.92,1010.68,980.0,123442.0,600519
992,2020-02-04,1015.0,1038.01,1057.0,1011.01,62624.0,600519
993,2020-02-05,1050.0,1049.99,1054.0,1033.03,47418.0,600519
994,2020-02-06,1059.43,1071.0,1075.0,1052.02,47171.0,600519
995,2020-02-07,1070.01,1076.0,1077.0,1061.02,31278.0,600519
996,2020-02-10,1062.0,1066.49,1074.6,1057.2,30533.0,600519
997,2020-02-11,1063.0,1098.0,1099.68,1062.8,47917.0,600519
998,2020-02-12,1089.0,1097.27,1098.79,1085.88,28125.0,600519
999,2020-02-13,1098.0,1091.0,1113.89,1088.01,30357.0,600519
1000,2020-02-14,1090.45,1088.0,1093.51,1083.11,23287.0,600519
1001,2020-02-17,1082.5,1093.82,1096.19,1082.4,27028.0,600519
1002,2020-02-18,1090.01,1084.0,1096.88,1083.0,26664.0,600519
1003,2020-02-19,1085.0,1096.5,1101.5,1078.0,37051.0,600519
1004,2020-02-20,1096.7,1118.0,1124.0,1095.41,46802.0,600519
1005,2020-02-21,1111.46,1112.88,1123.54,1110.01,28940.0,600519
1006,2020-02-24,1105.5,1087.18,1110.0,1085.5,38650.0,600519
1007,2020-02-25,1078.0,1074.81,1082.09,1067.88,38385.0,600519
1008,2020-02-26,1062.0,1073.7,1084.0,1055.0,43560.0,600519
1009,2020-02-27,1076.0,1087.39,1094.99,1076.0,34498.0,600519
1010,2020-02-28,1070.3,1057.0,1082.0,1049.97,49946.0,600519
1011,2020-03-02,1050.11,1086.01,1096.55,1050.01,47663.0,600519
1012,2020-03-03,1098.0,1113.0,1118.88,1098.0,50250.0,600519
1013,2020-03-04,1125.0,1128.92,1139.0,1116.24,53792.0,600519
1014,2020-03-05,1136.31,1171.0,1174.99,1130.56,62426.0,600519
1015,2020-03-06,1163.0,1155.5,1176.0,1151.98,30641.0,600519
1016,2020-03-09,1135.0,1114.01,1135.0,1111.31,43404.0,600519
1017,2020-03-10,1113.0,1156.0,1168.0,1113.0,58062.0,600519
1018,2020-03-11,1155.5,1158.52,1169.58,1141.0,35548.0,600519
1019,2020-03-12,1141.22,1138.5,1153.0,1125.1,36631.0,600519
1020,2020-03-13,1090.0,1112.03,1128.98,1080.0,75885.0,600519
1021,2020-03-16,1103.98,1067.0,1107.95,1062.0,51233.0,600519
1022,2020-03-17,1055.0,1045.1,1078.0,1011.12,79359.0,600519
1023,2020-03-18,1040.0,1007.99,1060.0,1007.99,73460.0,600519
1024,2020-03-19,993.99,996.0,1015.0,960.1,102265.0,600519
1025,2020-03-20,1011.0,1035.28,1043.0,1011.0,60139.0,600519
1026,2020-03-23,1000.0,1019.0,1035.28,991.52,48472.0,600519
1027,2020-03-24,1043.0,1056.0,1058.88,1035.0,46651.0,600519
1028,2020-03-25,1087.98,1080.1,1091.36,1074.2,37049.0,600519
1029,2020-03-26,1073.33,1064.92,1091.2,1062.0,30049.0,600519
1030,2020-03-27,1085.0,1075.5,1092.0,1075.01,36261.0,600519
1031,2020-03-30,1060.25,1072.0,1077.0,1057.0,30687.0,600519
1032,2020-03-31,1082.0,1111.0,1115.0,1081.8,47984.0,600519
1033,2020-04-01,1117.0,1103.0,1129.0,1103.0,33205.0,600519
1034,2020-04-02,1104.0,1145.0,1145.0,1103.88,45206.0,600519
1035,2020-04-03,1139.03,1139.79,1147.96,1131.98,27618.0,600519
1036,2020-04-07,1161.95,1159.95,1166.5,1148.89,43488.0,600519
1037,2020-04-08,1152.0,1159.76,1166.31,1152.0,24224.0,600519
1038,2020-04-09,1166.0,1158.5,1169.0,1147.96,22817.0,600519
1039,2020-04-10,1157.88,1165.0,1181.5,1153.5,27804.0,600519
1040,2020-04-13,1165.0,1162.3,1169.98,1148.5,15981.0,600519
1041,2020-04-14,1176.0,1185.1,1191.55,1166.0,36800.0,600519
1042,2020-04-15,1192.0,1189.6,1203.99,1187.1,29332.0,600519
1043,2020-04-16,1192.97,1197.1,1197.1,1184.1,21728.0,600519
1044,2020-04-17,1210.0,1226.0,1234.56,1205.01,38246.0,600519
1045,2020-04-20,1221.0,1227.3,1231.5,1216.8,24239.0,600519
1046,2020-04-21,1221.02,1200.0,1223.99,1193.0,29224.0,600519
1047,2020-04-22,1206.0,1244.5,1249.5,1202.22,44035.0,600519
1048,2020-04-23,1250.0,1252.26,1265.68,1247.77,26899.0,600519
1049,2020-04-24,1248.0,1250.56,1259.89,1235.18,19122.0,600519
1050,2020-04-27,1257.0,1276.0,1278.17,1250.96,25904.0,600519
1051,2020-04-28,1285.31,1279.13,1299.94,1271.88,34662.0,600519
1052,2020-04-29,1277.8,1274.9,1288.1,1258.0,23444.0,600519
1053,2020-04-30,1271.0,1265.7,1285.01,1258.88,24661.0,600519
1054,2020-05-06,1251.0,1300.0,1300.0,1250.0,35835.0,600519
1055,2020-05-07,1299.4,1312.0,1314.99,1293.0,27935.0,600519
1056,2020-05-08,1317.0,1314.61,1338.0,1308.51,29079.0,600519
1057,2020-05-11,1320.0,1323.01,1335.0,1313.67,23671.0,600519
1058,2020-05-12,1318.0,1333.0,1334.99,1316.0,19722.0,600519
1059,2020-05-13,1333.0,1335.95,1337.99,1322.88,22014.0,600519
1060,2020-05-14,1330.0,1326.59,1334.88,1325.11,18575.0,600519
1061,2020-05-15,1329.0,1313.0,1333.5,1301.88,26398.0,600519
1062,2020-05-18,1306.0,1346.21,1351.5,1305.13,34362.0,600519
1063,2020-05-19,1364.0,1346.11,1364.0,1338.0,24787.0,600519
1064,2020-05-20,1346.11,1351.0,1359.18,1336.81,21183.0,600519
1065,2020-05-21,1355.0,1366.1,1371.96,1352.86,23052.0,600519
1066,2020-05-22,1366.0,1328.2,1366.1,1322.88,34427.0,600519
